Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
21/06/2012,579.84,579.84,563.73,565.21,4018500,0,1,290.8177265,290.8177265,282.7377845,283.4800758,4018500
22/06/2012,568,571.48,565.82,571.48,4451300,0,1,284.8793954,286.6247832,283.7860203,286.6247832,4451300
25/06/2012,567.33,568.0925,557.35,560.7,3160000,0,1,284.5433581,284.9257886,279.5379067,281.2180933,3160000
26/06/2012,562.76,566.6,559.48,564.68,2697600,0,1,282.2512827,284.1772279,280.6062045,283.2142553,2697600
27/06/2012,567.7,573.988,566.02,569.3,3381200,0,1,284.7289309,287.8826662,283.8863299,285.5314081,3381200
28/06/2012,565.9,566.23,557.21,564.31,3837900,0,1,283.8261441,283.991655,279.46769,283.0286824,3837900
29/06/2012,574.96,580.13,572.2,580.07,5033900,0,1,288.3701711,290.9631754,286.985898,290.9330826,5033900
02/07/2012,581.82,582.9998,576.5,580.47,3307600,0,1,291.810792,292.4025186,289.1425554,291.1337018,3307600
03/07/2012,580.01,588.41,578,587.83,2376600,0,1,290.9029897,295.1159948,289.8948777,294.8250968,2376600
05/07/2012,588.76,600.06,588.54,595.92,4687100,0,1,295.2915367,300.9590317,295.1811961,298.882622,4687100
06/07/2012,592.45,593.52,582.82,585.98,4319200,0,1,297.1422497,297.6789063,292.3123402,293.8972326,4319200
09/07/2012,584.95,588.6,581.25,586.01,3426700,0,1,293.3806379,295.211289,291.5249095,293.912279,3426700
10/07/2012,590.19,592.43,578.74,581.7,3842300,0,1,296.0087507,297.1322187,290.2660234,291.7506062,3842300
11/07/2012,576.3,577.85,564.94,571.19,6991600,0,1,289.0422457,289.8196455,283.3446578,286.4793343,6991600
12/07/2012,567.12,571.93,562.09,570.48,4614900,0,1,284.438033,286.85048,281.9152454,286.123235,4614900
13/07/2012,572.15,579.1482,568.55,576.52,3948000,0,1,286.9608206,290.4707554,285.1552469,289.1525863,3948000
16/07/2012,576.37,579.19,571.7808,574.92,2922200,0,1,289.0773541,290.4917201,286.775649,288.3501092,2922200
17/07/2012,578.43,580.67,568.4,576.73,3356800,0,1,290.1105435,291.2340115,285.0800147,289.2579115,3356800
18/07/2012,576.98,583.69,576.13,580.76,3093300,0,1,289.3832985,292.7486872,288.9569825,291.2791508,3093300
19/07/2012,586.14,598.48,586,593.06,9340000,0,1,293.9774803,300.1665855,293.9072636,297.4481941,9340000
20/07/2012,608.76,612.94,598.18,610.82,12914400,0,1,305.3225013,307.4189729,300.016121,306.3556907,12914400
23/07/2012,600.48,618.35,598.25,615.51,7116200,0,1,301.169682,310.1323489,300.0512294,308.7079519,7116200
24/07/2012,615,617.93,604.34,607.57,4014700,0,1,308.4521623,309.9216986,303.1056581,304.7256589,4014700
25/07/2012,608.32,613.38,605.37,607.99,3642300,0,1,305.1018201,307.6396541,303.6222528,304.9363092,3642300
26/07/2012,615,616.87,610.03,613.36,3367000,0,1,308.4521623,309.3900575,305.9594676,307.6296232,3367000
27/07/2012,618.89,635,617.5,634.96,7092300,0,1,310.4031849,318.4831269,309.7060329,318.463065,7092300
30/07/2012,636.05,642.6,629.5,632.3,4369000,0,1,319.0097525,322.2948935,315.7246116,317.1289467,4369000
31/07/2012,628.26,636.5,628.22,632.97,3727400,0,1,315.1026918,319.2354492,315.0826299,317.464984,3727400
01/08/2012,637.3,639.5084,631.38,632.68,3685500,0,1,319.6366878,320.7443069,316.6675223,317.319535,3685500
02/08/2012,625.51,638.03,623.41,628.75,3951400,0,1,313.7234342,320.002818,312.6701829,315.3484505,3951400
03/08/2012,640,643.72,636.14,641.33,3790400,0,1,320.9908681,322.8566275,319.0548919,321.6579272,3790400
06/08/2012,639.61,649.38,639.22,642.82,3561200,0,1,320.7952642,325.6953905,320.5996604,322.4052341,3561200
07/08/2012,641.79,644.26,636.47,640.54,3959600,0,1,321.8886394,323.1274635,319.2204028,321.2617041,3959600
08/08/2012,639.05,645.87,638.5,642.23,2641700,0,1,320.5143972,323.9349562,320.2385457,322.1093206,2641700
09/08/2012,644.51,646.37,641.5202,642.35,2138400,0,1,323.2528506,324.1857303,321.7533217,322.1695064,2138400
10/08/2012,638.59,642.24,636.13,642,2866300,0,1,320.2836851,322.1143361,319.0498764,321.9939645,2866300
13/08/2012,647.42,660.15,646.68,660.01,6529200,0,1,324.7123559,331.0970649,324.3412102,331.0268482,6529200
14/08/2012,659.25,672.85,659,668.66,7316000,0,1,330.6456715,337.4667275,330.5202845,335.3652404,7316000
15/08/2012,670.28,674.25,664.1,667.54,4816500,0,1,336.1777485,338.168895,333.0781804,334.8035064,4816500
16/08/2012,667.51,674.64,667.08,672.87,3431900,0,1,334.7884599,338.3644988,334.5727942,337.4767584,3431900
17/08/2012,674.12,677.25,671.7,677.14,4351000,0,1,338.1036937,339.6735397,336.889947,339.6183694,4351000
20/08/2012,675.5,678.87,672.66,675.54,3512600,0,1,338.7958303,340.4860478,337.3714333,338.8158922,3512600
21/08/2012,673.11,678,662.168,669.51,4439900,0,1,337.59713,340.0497009,332.1091893,335.7915564,4439900
22/08/2012,667.38,680.6,666.698,677.18,3814500,0,1,334.7232586,341.3537263,334.3812027,339.6384313,3814500
23/08/2012,674.27,680.48,671,676.8,3564800,0,1,338.1789259,341.2935405,336.5388632,339.447843,3564800
24/08/2012,675.6,680.45,674.08,678.63,2850300,0,1,338.8459851,341.278494,338.0836318,340.3656762,2850300
27/08/2012,662.99,672,659.24,669.22,5222100,0,1,332.5214619,337.0404115,330.640656,335.6461074,5222100
28/08/2012,665,677.62,664.74,677.25,4113000,0,1,333.5295738,339.8591125,333.3991713,339.6735397,4113000
29/08/2012,677.37,688.99,676.15,688.01,5974600,0,1,339.7337255,345.5617159,339.1218366,345.0701986,5974600
30/08/2012,684.24,687.39,680.18,681.68,3250500,0,1,343.1793618,344.7592387,341.143076,341.8953983,3250500
31/08/2012,684,688.58,680.04,685.09,4249900,0,1,343.0589902,345.3560811,341.0728592,343.6056778,4249900
04/09/2012,684.55,685,673.5,681.04,3775400,0,1,343.3348418,343.5605385,337.7927338,341.5744075,3775400
05/09/2012,680,686.5,679.14,680.72,3412900,0,1,341.0527973,344.3128608,340.6214658,341.413912,3412900
06/09/2012,685.96,699.89,684.7302,699.4,6080900,0,1,344.0420248,351.0285916,343.4252208,350.782833,6080900
07/09/2012,700,712.25,697.67,706.15,6459500,0,1,351.0837619,357.2277278,349.9151546,354.1682836,6459500
10/09/2012,709.76,712.81,698.39,700.77,5114800,0,1,355.9788727,357.5085948,350.2762693,351.4699541,5114800
11/09/2012,697.96,700.65,691,692.19,3743800,0,1,350.0606035,351.4097683,346.5698279,347.1666703,3743800
12/09/2012,689.41,694.909,680.88,690.88,5279300,0,1,345.7723662,348.5303799,341.4941598,346.5096421,5279300
13/09/2012,693.09,709,690.54,706.04,5312600,0,1,347.6180637,355.597696,346.3391157,354.1131133,5312600
14/09/2012,709.6,713,707.01,709.68,5231700,0,1,355.898625,357.6038889,354.599615,355.9387488,5231700
17/09/2012,708.11,712.88,705,709.98,3013500,0,1,355.1513181,357.5437032,353.5915031,356.0892133,3013500
18/09/2012,707.78,718.66,706.78,718.28,4129400,0,1,354.9858072,360.4426519,354.4842589,360.2520636,4129400
19/09/2012,717.5,728.56,716.41,727.5,6190400,0,1,359.860856,365.4079794,359.3141684,364.8763383,6190400
20/09/2012,724.47,731.38,721.22,728.1166,5808900,0,1,363.3566472,366.8223454,361.7266154,365.1855929,5808900
21/09/2012,732.21,734.92,730.12,733.99,12705400,0,1,367.2386305,368.5978262,366.1903947,368.1313863,12705400
24/09/2012,731,750.04,730.25,749.38,7120400,0,1,366.6317571,376.1812354,366.2555959,375.8502136,7120400
25/09/2012,753.05,764.89,747.66,749.16,12104800,0,1,377.6908956,383.6292267,374.9875506,375.739873,12104800
26/09/2012,749.85,761.24,741,753.46,11334400,0,1,376.0859413,381.7985756,371.6472394,377.8965304,11334400
